frame	x [nm]	y [nm]	z [nm]	uncertainty_xy	uncertainty_z	segment
1	230.56014423942682	112.34369836762349	-519.4035719225832	2.1	2.1	sagittal
1	246.9887084690111	117.56234093453504	-498.6097875525302	2.1	2.1	sagittal
1	226.23287045120796	123.61597024873014	-522.1336387449637	2.1	2.1	sagittal
1	252.9060569015113	128.30226588597773	-494.4251938281579	2.1	2.1	sagittal
1	275.7873125709274	123.80946749234842	-481.5200535712034	2.1	2.1	sagittal
1	270.3340878210587	132.1561957622442	-460.43560610991267	2.1	2.1	sagittal
1	280.33250066467906	139.91924195976887	-471.2431905045942	2.1	2.1	sagittal
1	273.7982516549097	147.36632770278047	-461.87254084201743	2.1	2.1	sagittal
1	301.07512827163083	136.680796050979	-469.39250295916764	2.1	2.1	sagittal
1	287.44390675879913	159.5184561967003	-484.9252343737293	2.1	2.1	sagittal
1	303.28672485207926	159.6519646266834	-472.6765465523444	2.1	2.1	sagittal
1	310.53450250897936	151.21695107543235	-487.9959584725235	2.1	2.1	sagittal
1	318.8725957403992	136.0456797103425	-503.15197472797377	2.1	2.1	sagittal
1	352.4095947483344	144.53680878542372	-490.8029899759852	2.1	2.1	sagittal
1	350.1548739835175	166.82127813050022	-498.4637260905105	2.1	2.1	sagittal
1	355.4448606195352	152.2241433415255	-513.3236204449074	2.1	2.1	sagittal
1	354.43138820147635	158.29775444444493	-502.95078336146395	2.1	2.1	sagittal
1	380.5328578286921	176.1710967663626	-533.5061642935112	2.1	2.1	sagittal
1	391.0646395205679	168.33796667084016	-531.9440728303927	2.1	2.1	sagittal
1	377.00299656560634	185.27961776942024	-524.4283442166826	2.1	2.1	sagittal
1	371.39951417776354	175.75850567348763	-524.5344642102566	2.1	2.1	sagittal
1	397.03226996433057	173.7048715955772	-528.8180365747036	2.1	2.1	sagittal
1	414.0898601993459	179.7900846631013	-522.5791646149743	2.1	2.1	sagittal
1	431.06727252998445	166.82651788899983	-533.1146012939444	2.1	2.1	sagittal
1	443.9020479400924	182.3359612295051	-545.0373672590945	2.1	2.1	sagittal
1	435.54586198959487	182.5003041897425	-545.0864542023461	2.1	2.1	sagittal
1	444.1397313871278	187.02360528663928	-551.6800784367325	2.1	2.1	sagittal
1	456.39464293962516	200.35588382671796	-563.4086277145166	2.1	2.1	sagittal
1	468.27293082040296	194.84851586450048	-562.6893573480029	2.1	2.1	sagittal
1	474.4575834628089	219.37364435624397	-544.9968991454357	2.1	2.1	sagittal
1	501.5617515934908	201.10260174412224	-565.6795593773527	2.1	2.1	sagittal
1	513.1207347379891	213.53402381166637	-572.995433124396	2.1	2.1	sagittal
1	523.4900783183182	212.2543698271452	-576.5819987401214	2.1	2.1	sagittal
1	518.3072032803198	214.55877594007717	-575.2614308333716	2.1	2.1	sagittal
1	522.1521583037307	201.67664448451276	-594.8027586790935	2.1	2.1	sagittal
1	516.9828845731608	237.13691042728414	-586.9352117210556	2.1	2.1	sagittal
1	534.9885782006646	223.16735921152156	-610.6244363722459	2.1	2.1	sagittal
1	531.4579724878023	210.56369607773522	-611.0431005477684	2.1	2.1	sagittal
1	565.4483334392386	228.48853206324316	-609.5193588071103	2.1	2.1	sagittal
1	563.1254784943477	233.94247597406928	-584.2524073948504	2.1	2.1	sagittal
1	570.2321433340234	237.83339794866043	-603.6283906803963	2.1	2.1	sagittal
1	590.5536423194699	225.25530816787693	-634.7813055942989	2.1	2.1	sagittal
1	585.8444284272878	230.34430981565873	-622.403746849811	2.1	2.1	sagittal
1	607.5384000906021	255.9394708968009	-606.0671249332536	2.1	2.1	sagittal
1	615.0600061802313	243.24070454803672	-628.3345400234219	2.1	2.1	sagittal
1	613.7976837457317	255.2175192100399	-625.7600412329364	2.1	2.1	sagittal
1	631.5901392148088	235.8104323413323	-623.291632942161	2.1	2.1	sagittal
1	626.1534803976876	251.66108132239904	-625.6616495083663	2.1	2.1	sagittal
1	651.6146649742495	258.71144375568366	-653.3205829204232	2.1	2.1	sagittal
1	640.7373167052504	261.80570687096207	-660.4611308095433	2.1	2.1	sagittal
1	675.262180857508	258.37982565344873	-663.5111429124497	2.1	2.1	sagittal
1	669.1629759299556	276.8342081722936	-649.6085848925075	2.1	2.1	sagittal
1	691.7285671293237	255.00329810203692	-647.9532948368999	2.1	2.1	sagittal
1	701.2387128751442	273.06192090818234	-659.3444449608196	2.1	2.1	sagittal
1	704.7639185218846	270.2718166139385	-676.953206671423	2.1	2.1	sagittal
1	731.2678355213503	269.9307376817275	-685.7241443461469	2.1	2.1	sagittal
1	720.3643171911276	280.6930180237118	-690.5740653627196	2.1	2.1	sagittal
1	721.3280412470289	269.3937073165854	-677.0568182239223	2.1	2.1	sagittal
1	725.3644966963794	289.55416783563953	-678.603499428355	2.1	2.1	sagittal
1	763.3088064426756	271.27293257958485	-694.6996372762013	2.1	2.1	sagittal
1	509.2015386730671	-35.879995920903006	-978.0343825544951	2.1	2.1	sagittal
1	507.7980923666399	-32.60513139784805	-985.4678277673703	2.1	2.1	sagittal
1	532.70786843196	-53.50285326114542	-983.5645771945309	2.1	2.1	sagittal
1	518.7169536988858	-42.77228541263635	-948.7988313195814	2.1	2.1	sagittal
1	524.6734360139079	-47.600924692209915	-942.9683753748628	2.1	2.1	sagittal
1	534.3930593320586	-69.90583336607894	-949.6817153129134	2.1	2.1	sagittal
1	541.1865762541129	-72.05842371300136	-943.0811877998771	2.1	2.1	sagittal
1	546.2261358418071	-77.4757477439756	-921.0527280583559	2.1	2.1	sagittal
1	548.0990143718797	-74.4959849553755	-907.3970560357548	2.1	2.1	sagittal
1	538.9197743658757	-87.32358112213677	-916.3227756519824	2.1	2.1	sagittal
1	540.8457789420441	-94.97838017336336	-907.7073175159669	2.1	2.1	sagittal
1	549.7942475088322	-110.2605391465568	-903.4559989559192	2.1	2.1	sagittal
1	554.2850920688218	-127.82110645811733	-881.7140022044852	2.1	2.1	sagittal
1	566.4685167344402	-102.22768537671926	-867.2304615712806	2.1	2.1	sagittal
